,Quarter,Banks,1. Gross Advances_Domestic Operation,1. Gross Advances_Global Operation,1. Gross Advances_Overseas Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Domestic Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Global Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Overseas Operation,a. Sub-standard advances_Domestic Operation,a. Sub-standard advances_Global Operation,a. Sub-standard advances_Overseas Operation,b.  Doubtful advances_Domestic Operation,b.  Doubtful advances_Global Operation,b.  Doubtful advances_Overseas Operation,c.  Loss advances_Domestic Operation,c.  Loss advances_Global Operation,c.  Loss advances_Overseas Operation,9. Gross NPAs to Gross Advances (%)_Domestic Operation,9. Gross NPAs to Gross Advances (%)_Global Operation,9. Gross NPAs to Gross Advances (%)_Overseas Operation,12. Provisions for NPAs at end of the FY_Domestic Operation,12. Provisions for NPAs at end of the FY_Global Operation,12. Provisions for NPAs at end of the FY_Overseas Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Domestic Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Global Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Overseas Operation,14. Net Advances_Domestic Operation,14. Net Advances_Global Operation,14. Net Advances_Overseas Operation,15. Net NPAs_Domestic Operation,15. Net NPAs_Global Operation,15. Net NPAs_Overseas Operation,16. Net NPAs to Net Advances (%)_Domestic Operation,16. Net NPAs to Net Advances (%)_Global Operation,16. Net NPAs to Net Advances (%)_Overseas Operation,17. Restructured Standard Advances_Domestic Operation,17. Restructured Standard Advances_Global Operation,17. Restructured Standard Advances_Overseas Operation,18. Restructured Std Adv to Gross Advances (%)_Domestic Operation,18. Restructured Std Adv to Gross Advances (%)_Global Operation,18. Restructured Std Adv to Gross Advances (%)_Overseas Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Domestic Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Global Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Overseas Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Domestic Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Global Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Overseas Operation,21. Loans sold to ARCs (April to date)_Domestic Operation,21. Loans sold to ARCs (April to date)_Global Operation,21. Loans sold to ARCs (April to date)_Overseas Operation,22. Loss or gain on loan sales (April to date)_Domestic Operation,22. Loss or gain on loan sales (April to date)_Global Operation,22. Loss or gain on loan sales (April to date)_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1242,2015Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,10878768000,10878768000,0,1284153000,1284153000,0,256324000,256324000,0,1026306000,1026306000,0,1523000,1523000,0,11.804213,11.804213,,396764000,396764000,0,30.896941,30.896941,,10272640000,10272640000,0,887389000,887389000,0,8.638373,8.638373,,115059000,115059000,0,1.057647,1.057647,,1399212000,1399212000,0,12.861861,12.861861,,,,,,,,1,0,0,0
1243,2015Q4,BANK OF CEYLON,2394484000,2394484000,0,13668000,13668000,0,0,0,0,0,0,0,13668000,13668000,0,0.570812,0.570812,,13668000,13668000,0,0,0,,2380816000,2380816000,0,13668000,13668000,0,0.574089,0.574089,,0,0,0,0,0,,13668000,13668000,0,0.570812,0.570812,,,,,,,,1,0,0,0
1244,2015Q4,BANK OF NOVA SCOTIA,64753209000,64753209000,0,3850777000,3850777000,0,1918952000,1918952000,0,1931825000,1931825000,0,0,0,0,5.946851,5.946851,,2094605000,2094605000,0,54.394347,54.394347,,62658604000,62658604000,0,1756172000,1756172000,0,2.802763,2.802763,,0,0,0,0,0,,3850777000,3850777000,0,5.946851,5.946851,,,,,,,,1,0,0,0
1245,2015Q4,BARCLAYS BANK PLC,175463710000,175463710000,0,2038251000,2038251000,0,0,0,0,2036692000,2036692000,0,1559000,1559000,0,1.161637,1.161637,,2032162000,2032162000,0,99.701263,99.701263,,173431548000,173431548000,0,6089000,6089000,0,0.003511,0.003511,,0,0,0,0,0,,2038251000,2038251000,0,1.161637,1.161637,,19861000,,,9695000,,,1,0,0,0
1246,2015Q4,BNP PARIBAS,166086657000,166086657000,0,120840000,120840000,0,0,0,0,120840000,120840000,0,0,0,0,0.072757,0.072757,,120840000,120840000,0,100,100,,165965817000,165965817000,0,0,0,0,0,0,,0,0,0,0,0,,120840000,120840000,0,0.072757,0.072757,,,,,,,,1,0,0,0
1247,2015Q4,CITIBANK N.A,674979290000,674979290000,0,8409253000,8409253000,0,3648205000,3648205000,0,3825339000,3825339000,0,935709000,935709000,0,1.245853,1.245853,,5592625000,5592625000,0,83.973253,83.973253,,669380347000,669380347000,0,2816628000,2816628000,0,0.420781,0.420781,,121382000,121382000,0,0.017983,0.017983,,8530635000,8530635000,0,1.263837,1.263837,,0,,,0,,,1,0,0,0
1248,2015Q4,COMMONWEALTH BANK OF AUSTRALIA,3188638000,3188638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,3188638000,3188638000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1249,2015Q4,COOPERATIEVE RABOBANK U.A.,13319949000,13319949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,13319949000,13319949000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1250,2015Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,41953887000,41953887000,0,2330104000,2330104000,0,2324180000,2324180000,0,0,0,0,5924000,5924000,0,5.553965,5.553965,,593044000,593044000,0,25.451396,25.451396,,41360843000,41360843000,0,1737060000,1737060000,0,4.199769,4.199769,,0,0,0,0,0,,2330104000,2330104000,0,5.553965,5.553965,,,,,,,,1,0,0,0
1251,2015Q4,CREDIT SUISSE AG,13817957000,13817957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,13817957000,13817957000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1252,2015Q4,"CTBC BANK CO., LTD.",3660446000,3660446000,0,38118000,38118000,0,0,0,0,38118000,38118000,0,0,0,0,1.041349,1.041349,,15247000,15247000,0,93.003306,93.003306,,3624995000,3624995000,0,2667000,2667000,0,0.073573,0.073573,,0,0,0,0,0,,38118000,38118000,0,1.041349,1.041349,,,,,,,,1,0,0,0
1253,2015Q4,DBS BANK INDIA LTD.,162665919000,162665919000,0,15319802000,15319802000,0,3051042000,3051042000,0,12085689000,12085689000,0,183071000,183071000,0,9.417954,9.417954,,8905518000,8905518000,0,65.620624,65.620624,,153598631000,153598631000,0,6414284000,6414284000,0,4.176003,4.176003,,1449953000,1449953000,0,0.891369,0.891369,,16769755000,16769755000,0,10.309323,10.309323,,,,,,,,1,0,0,0
1254,2015Q4,DEUTSCHE BANK AG,390737345000,390737345000,0,1754696000,1754696000,0,888335000,888335000,0,492373000,492373000,0,373988000,373988000,0,0.449073,0.449073,,955921000,955921000,0,54.47787,54.47787,,389781424000,389781424000,0,798775000,798775000,0,0.204929,0.204929,,0,0,0,0,0,,1754696000,1754696000,0,0.449073,0.449073,,,,,,,,1,0,0,0
1255,2015Q4,DOHA BANK Q.P.S.C,3230100000,3230100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,3230100000,3230100000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1256,2015Q4,FIRSTRAND BANK LTD,3597647000,3597647000,0,413823000,413823000,0,0,0,0,413823000,413823000,0,0,0,0,11.502602,11.502602,,227034000,227034000,0,54.862586,54.862586,,3370613000,3370613000,0,186789000,186789000,0,5.541692,5.541692,,0,0,0,0,0,,413823000,413823000,0,11.502602,11.502602,,,,,,,,1,0,0,0
1257,2015Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,485167900000,485167900000,0,7903811000,7903811000,0,3555157000,3555157000,0,3971671000,3971671000,0,376983000,376983000,0,1.629088,1.629088,,6348992000,6348992000,0,80.329122,80.329122,,478818838000,478818838000,0,1554749000,1554749000,0,0.324705,0.324705,,0,0,0,0,0,,7903811000,7903811000,0,1.629088,1.629088,,,,,,,,1,0,0,0
1258,2015Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,6005402000,6005402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,6005402000,6005402000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1259,2015Q4,INDUSTRIAL BANK OF KOREA,74127000,74127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,74127000,74127000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1260,2015Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,100364719000,100364719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,100364719000,100364719000,0,0,0,0,0,0,,9450585000,9450585000,0,9.416242,9.416242,,9450585000,9450585000,0,9.416242,9.416242,,,,,,,,1,0,0,0
1261,2015Q4,KBC BANK NV,10300000,10300000,0,400000,400000,0,400000,400000,0,0,0,0,0,0,0,3.883495,3.883495,,400000,400000,0,100,100,,9900000,9900000,0,0,0,0,0,0,,0,0,0,0,0,,400000,400000,0,3.883495,3.883495,,,,,,,,1,0,0,0
1262,2015Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,12853000,12853000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,12853000,12853000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1263,2015Q4,MASHREQ BANK PSC,1864726000,1864726000,0,6000,6000,0,0,0,0,0,0,0,6000,6000,0,0.000322,0.000322,,6000,6000,0,100,100,,1864720000,1864720000,0,0,0,0,0,0,,0,0,0,0,0,,6000,6000,0,0.000322,0.000322,,0,,,0,,,1,0,0,0
1264,2015Q4,MIZUHO BANK LTD,81391985000,81391985000,0,63400000,63400000,0,0,0,0,0,0,0,63400000,63400000,0,0.077895,0.077895,,63400000,63400000,0,100,100,,81328585000,81328585000,0,0,0,0,0,0,,0,0,0,0,0,,63400000,63400000,0,0.077895,0.077895,,,,,,,,1,0,0,0
1265,2015Q4,MUFG Bank Ltd,89696031000,89696031000,0,976500000,976500000,0,0,0,0,976500000,976500000,0,0,0,0,1.088677,1.088677,,976500000,976500000,0,100,100,,88719531000,88719531000,0,0,0,0,0,0,,0,0,0,0,0,,976500000,976500000,0,1.088677,1.088677,,0,,,0,,,1,0,0,0
1266,2015Q4,NATIONAL AUSTRALIA BANK,100000000,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,100000000,100000000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1267,2015Q4,NatWest Markets Plc,54576931000,54576931000,0,148620000,148620000,0,0,0,0,148620000,148620000,0,0,0,0,0.272313,0.272313,,148071000,148071000,0,99.630602,99.630602,,54428860000,54428860000,0,549000,549000,0,0.001009,0.001009,,0,0,0,0,0,,148620000,148620000,0,0.272313,0.272313,,,,,,,,1,0,0,0
1268,2015Q4,PT BANK MAYBANK INDONESIA TBK,2074756000,2074756000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,2074756000,2074756000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1269,2015Q4,SBERBANK,3427343000,3427343000,0,665379000,665379000,0,665379000,665379000,0,0,0,0,0,0,0,19.413843,19.413843,,99864000,99864000,0,15.008589,15.008589,,3327479000,3327479000,0,565515000,565515000,0,16.995299,16.995299,,0,0,0,0,0,,665379000,665379000,0,19.413843,19.413843,,,,,,,,1,0,0,0
1270,2015Q4,SBM BANK (INDIA) LTD.,7001447000,7001447000,0,722775000,722775000,0,95634000,95634000,0,627141000,627141000,0,0,0,0,10.323223,10.323223,,343307000,343307000,0,84.499179,84.499179,,6634140000,6634140000,0,379468000,379468000,0,5.719928,5.719928,,353905000,353905000,0,5.054741,5.054741,,1076680000,1076680000,0,15.377964,15.377964,,0,,,0,,,1,0,0,0
1271,2015Q4,SHINHAN BANK,21551121000,21551121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,21551121000,21551121000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1272,2015Q4,SOCIETE GENERALE,34515238000,34515238000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,34515238000,34515238000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1273,2015Q4,SONALI BANK,268076000,268076000,0,28606000,28606000,0,10125000,10125000,0,9937000,9937000,0,8544000,8544000,0,10.670855,10.670855,,22330000,22330000,0,0,0,,245746000,245746000,0,28606000,28606000,0,11.640474,11.640474,,0,0,0,0,0,,28606000,28606000,0,10.670855,10.670855,,,,,,,,1,0,0,0
1274,2015Q4,STANDARD CHARTERED BANK,731372000000,731372000000,0,74542900000,74542900000,0,12187800000,12187800000,0,29765500000,29765500000,0,32589600000,32589600000,0,10.1922,10.1922,,72278100000,72278100000,0,96.96175,96.96175,,659088400000,659088400000,0,2264800000,2264800000,0,0.343626,0.343626,,417400000,417400000,0,0.057071,0.057071,,74960300000,74960300000,0,10.249271,10.249271,,,,,,,,1,0,0,0
1275,2015Q4,SUMITOMO MITSUI BANKING CORPORATION,29541514000,29541514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,29541514000,29541514000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1276,2015Q4,UNITED OVERSEAS BANK LTD,14589244000,14589244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,14589244000,14589244000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1277,2015Q4,WESTPAC BANKING CORPORATION,3910161000,3910161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,3910161000,3910161000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1278,2015Q4,WOORI BANK,2617330000,2617330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,2617330000,2617330000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1279,2015Q4,AXIS BANK LIMITED,2686889200000,3185677500000,498788300000,49981400000,54520500000,4539100000,10697900000,12299900000,1602000000,32733800000,34238800000,1505000000,6549700000,7981800000,1432100000,1.860196,1.711426,0.910025,25987500000,28036100000,2048600000,73.33388,72.605741,63.666735,2656932600000,3153672300000,496739700000,22439700000,24930200000,2490500000,0.844572,0.790513,0.501369,93378700000,106113700000,12735000000,3.475346,3.330962,2.553187,143360100000,160634200000,17274100000,5.335542,5.042387,3.463213,,,,,,,0,1,0,0
1280,2015Q4,CITY UNION BANK LIMITED,193744131000,193744131000,0,4598558000,4598558000,0,3101142000,3101142000,0,1449810000,1449810000,0,47606000,47606000,0,2.373521,2.373521,,1730377000,1730377000,0,60.903836,60.903836,,191924632000,191924632000,0,2868181000,2868181000,0,1.494431,1.494431,,2572320000,2572320000,0,1.327689,1.327689,,7170878000,7170878000,0,3.70121,3.70121,,,,,,,,0,1,0,0
1281,2015Q4,CSB BANK LIMITED,82740300000,82740300000,0,4341712000,4341712000,0,2154032000,2154032000,0,2123834000,2123834000,0,63846000,63846000,0,5.247397,5.247397,,946200000,946200000,0,43.102877,43.102877,,81746900000,81746900000,0,3367912000,3367912000,0,4.119926,4.119926,,5083074000,5083074000,0,6.143408,6.143408,,9424786000,9424786000,0,11.390805,11.390805,,1560600000,,,-540047000,,,0,1,0,0
1282,2015Q4,DCB BANK LIMITED,118517800000,118517800000,0,2348800000,2348800000,0,1605500000,1605500000,0,733500000,733500000,0,9800000,9800000,0,1.981812,1.981812,,1038900000,1038900000,0,74.105484,74.105484,,117361600000,117361600000,0,1309900000,1309900000,0,1.116123,1.116123,,599000000,599000000,0,0.505409,0.505409,,2947800000,2947800000,0,2.487221,2.487221,,,,,,,,0,1,0,0
1283,2015Q4,FEDERAL BANK LTD,535378678000,535378678000,0,16841100000,16841100000,0,8566500000,8566500000,0,7146700000,7146700000,0,1127900000,1127900000,0,3.145643,3.145643,,7850600000,7850600000,0,72.370185,72.370185,,527161106000,527161106000,0,8761000000,8761000000,0,1.661921,1.661921,,22540893000,22540893000,0,4.210271,4.210271,,39381993000,39381993000,0,7.355914,7.355914,,2609170000,,,782928000,,,0,1,0,0
1284,2015Q4,HDFC BANK LTD.,4063843507000,4392592017000,328748510000,39820780000,41460778000,1639998000,21829787000,23070193000,1240406000,12648194000,13047786000,399592000,5342799000,5342799000,0,0.97988,0.94388,0.498861,27677521000,28809458000,1131937000,69.713569,69.68616,69.020633,4036027690000,4363644263000,327616573000,12060293000,12568354000,508061000,0.298816,0.288024,0.155078,2022600000,2022600000,0,0.049771,0.046046,0,41843380000,43483378000,1639998000,1.02965,0.989925,0.498861,52800000,,0,-10100000,,0,0,1,0,0
1285,2015Q4,ICICI BANK LIMITED,3471159200000,4478373002000,1007213802000,172396441000,211491893000,39095452000,25522073000,33133688000,7611615000,129881937000,156763510000,26881573000,16992431000,21594695000,4602264000,4.966538,4.722516,3.881545,95649760000,112413577000,16763817000,68.157106,64.917631,46.058333,3357547662000,4347997647000,990449985000,76746681000,99078316000,22331635000,2.285796,2.278711,2.254696,99578662000,118196874000,18618212000,2.868744,2.639282,1.848487,271975103000,329688767000,57713664000,7.835282,7.361798,5.730031,5750319000,,0,-105700000,,0,0,1,0,0
1286,2015Q4,IDBI BANK LIMITED,1952097020000,2193934218000,241837200000,170102494000,196152198000,26049704000,42004662000,49066470000,7061808000,122739675000,141727571000,18987896000,5358157000,5358157000,0,8.713834,8.94066,10.771587,93253536000,99577224000,6323688000,67.088951,62.770615,24.285627,1853726387000,2089237251000,235510866000,76404593000,96127963000,19723370000,4.121676,4.601103,8.374718,131354261000,145612600000,14258339000,6.72888,6.637054,5.895842,301456755000,341764798000,40308043000,15.442714,15.577714,16.667429,0,,0,0,,0,0,1,1,0
1287,2015Q4,IDFC FIRST BANK LIMITED,473592049000,473592049000,0,14622573000,14622573000,0,11072591000,11072591000,0,3549982000,3549982000,0,0,0,0,3.087588,3.087588,,10088444000,10088444000,0,68.992263,68.992263,,429947504000,429947504000,0,4534129000,4534129000,0,1.054577,1.054577,,41122371000,41122371000,0,8.683079,8.683079,,55744944000,55744944000,0,11.770667,11.770667,,,,,,,,0,1,0,0
1288,2015Q4,INDUSIND BANK LTD,825745300000,825745300000,0,6811300000,6811300000,0,2298400000,2298400000,0,4216900000,4216900000,0,296000000,296000000,0,0.824867,0.824867,,4077900000,4077900000,0,59.869628,59.869628,,821667400000,821667400000,0,2733400000,2733400000,0,0.332665,0.332665,,5482000000,5482000000,0,0.663885,0.663885,,12293300000,12293300000,0,1.488752,1.488752,,1930400000,,,176800000,,,0,1,0,0
1289,2015Q4,JAMMU & KASHMIR BANK LTD,490209500000,490209500000,0,33394600000,33394600000,0,9186100000,9186100000,0,15733700000,15733700000,0,8474800000,8474800000,0,6.812312,6.812312,,18268100000,18268100000,0,66.177776,66.177776,,467182500000,467182500000,0,12149800000,12149800000,0,2.600654,2.600654,,20230000000,20230000000,0,4.126807,4.126807,,53624600000,53624600000,0,10.939119,10.939119,,,,,,,,0,1,0,0
1290,2015Q4,KARNATAKA BANK LTD,333104895000,333104895000,0,11865460000,11865460000,0,6164448000,6164448000,0,5419728000,5419728000,0,281284000,281284000,0,3.562079,3.562079,,3823562000,3823562000,0,47.148357,47.148357,,328711564000,328711564000,0,7906268000,7906268000,0,2.40523,2.40523,,21834978000,21834978000,0,6.554986,6.554986,,33700438000,33700438000,0,10.117065,10.117065,,3314288000,,,,,,0,1,0,0
1291,2015Q4,KARUR VYSYA BANK LTD,378725003000,378725003000,0,7211789000,7211789000,0,2297151000,2297151000,0,3442256000,3442256000,0,1472382000,1472382000,0,1.904228,1.904228,,3330000000,3330000000,0,63.727346,63.727346,,373462431000,373462431000,0,3595089000,3595089000,0,0.962637,0.962637,,21534563000,21534563000,0,5.686068,5.686068,,28746352000,28746352000,0,7.590297,7.590297,,980700000,,,-362300000,,,0,1,0,0
1292,2015Q4,KOTAK MAHINDRA BANK LTD.,1169001489000,1169001489000,0,26903445000,26903445000,0,14461423000,14461423000,0,12305693000,12305693000,0,136329000,136329000,0,2.301404,2.301404,,14404148000,14404148000,0,66.229198,66.229198,,1152743747000,1152743747000,0,11107257000,11107257000,0,0.96355,0.96355,,3916698000,3916698000,0,0.335046,0.335046,,30820143000,30820143000,0,2.63645,2.63645,,0,,,0,,,0,1,0,0
1293,2015Q4,LAKSHMI VILAS BANK LTD,181706308000,181706308000,0,3315731000,3315731000,0,881275000,881275000,0,1726966000,1726966000,0,707490000,707490000,0,1.824775,1.824775,,1416418000,1416418000,0,76.488109,76.488109,,179691343000,179691343000,0,1438734000,1438734000,0,0.80067,0.80067,,12194918000,12194918000,0,6.711334,6.711334,,15510649000,15510649000,0,8.536109,8.536109,,,,,,,,0,1,0,0
1294,2015Q4,NAINITAL BANK LTD,27829536000,27829536000,0,944684000,944684000,0,294036000,294036000,0,449004000,449004000,0,201644000,201644000,0,3.394537,3.394537,,912994000,912994000,0,100.284343,100.284343,,26882023000,26882023000,0,-2829000,-2829000,0,-0.010524,-0.010524,,319724000,319724000,0,1.148866,1.148866,,1264408000,1264408000,0,4.543403,4.543403,,,,,,,,0,1,0,0
1295,2015Q4,RBL BANK LIMITED,183768099000,183768099000,0,1991656000,1991656000,0,1518811000,1518811000,0,262413000,262413000,0,210432000,210432000,0,1.083788,1.083788,,730530000,730530000,0,51.054475,51.054475,,182996615000,182996615000,0,1261126000,1261126000,0,0.689153,0.689153,,330674000,330674000,0,0.179941,0.179941,,2322330000,2322330000,0,1.263729,1.263729,,,,,,,,0,1,0,0
1296,2015Q4,SOUTH INDIAN BANK LTD,403176741000,403176741000,0,11080132000,11080132000,0,6209231000,6209231000,0,4488107000,4488107000,0,382794000,382794000,0,2.748207,2.748207,,4327704000,3920294000,0,50.293028,50.293028,,398856978000,398856978000,0,7159838000,7159838000,0,1.795089,1.795089,,19298300000,19298300000,0,4.786561,4.786561,,30378432000,30378432000,0,7.534768,7.534768,,887537000,,,-210895000,,,0,1,0,0
1297,2015Q4,TAMILNAD MERCANTILE BANK LTD,215976807000,215976807000,0,4760714000,4760714000,0,2612253000,2612253000,0,2032459000,2032459000,0,116002000,116002000,0,2.204271,2.204271,,2398644000,2398644000,0,68.085047,68.085047,,213185056000,213185056000,0,2082323000,2082323000,0,0.976768,0.976768,,13180647000,13180647000,0,6.102807,6.102807,,17941361000,17941361000,0,8.307078,8.307078,,0,,,0,,,0,1,0,0
1298,2015Q4,THE DHANALAKSHMI BANK LTD,71085016000,71085016000,0,6885114000,6885114000,0,1761698000,1761698000,0,4349286000,4349286000,0,774130000,774130000,0,9.685746,9.685746,,3687204000,3687204000,0,66.163337,66.163337,,67275854000,67275854000,0,3097846000,3097846000,0,4.604692,4.604692,,314086000,314086000,0,0.441846,0.441846,,7199200000,7199200000,0,10.127591,10.127591,,,,,,,,0,1,0,0
1299,2015Q4,YES BANK LTD.,845379178000,847676049000,2296938000,5585700000,5585700000,0,4616351000,4616351000,0,969349000,969349000,0,0,0,0,0.660733,0.658943,0,3714112000,3714112000,0,82.096033,82.096033,,841665066000,843961937000,2296938000,1871588000,1871588000,0,0.222367,0.221762,0,5683358000,5683358000,0,0.672285,0.670463,0,11269058000,11269058000,0,1.333018,1.329406,0,0,,0,0,,0,0,1,0,0
1300,2015Q4,ALLAHABAD BANK,1496525439000,1592500708000,94215657000,96113237000,98021019000,1907782000,37747349000,39655131000,1907782000,56836898000,56836898000,0,1528990000,1528990000,0,6.422426,6.155163,2.02491,34098985000,34485526000,386541000,55.113665,55.079314,53.63276,1395983609000,1490199266000,94215657000,62014252000,63535493000,1521241000,4.442334,4.263557,1.614637,140091927000,140091927000,0,9.361146,8.796977,0,236205164000,238112946000,1907782000,15.783572,14.952141,2.02491,5147700000,,,-1224300000,,,0,0,1,0
1301,2015Q4,ANDHRA BANK,1359714000000,1359714000000,0,95209200000,95209200000,0,36586400000,36586400000,0,58117000000,58117000000,0,505800000,505800000,0,7.002149,7.002149,,44181100000,44181100000,0,57.884159,57.884159,,1312937900000,1312937900000,0,51028100000,51028100000,0,3.886559,3.886559,,134646600000,134646600000,0,9.902568,9.902568,,229855800000,229855800000,0,16.904717,16.904717,,1818600000,,,,,,0,0,1,0
1302,2015Q4,BANK OF BARODA,2741536627000,4020728602000,1279191975000,326745455000,389341103000,62595648000,147127377000,180554510000,33427133000,163477360000,183024600000,19547240000,16140718000,25761993000,9621275000,11.918333,9.683347,4.893374,135219424000,163409296000,28189872000,51.378242,52.685018,58.623746,2591873562000,3842720933000,1250847371000,183695890000,218093438000,34397548000,7.087379,5.675495,2.74994,151897700000,171350429000,19452729000,5.540604,4.261676,1.520704,478643155000,560691532000,82048377000,17.458937,13.945023,6.414078,0,,0,0,,0,0,0,1,0
1303,2015Q4,BANK OF INDIA,2783361932000,3979143206000,1195781274000,336879000000,365191400000,28312400000,113395700000,120812200000,7416500000,218063900000,229755500000,11691600000,5419400000,14623700000,9204300000,12.103313,9.177639,2.367691,126673800000,147049800000,20376000000,52.623988,51.655467,40.141374,2632072069000,3807462127000,1175390058000,191864890000,212256090000,20391200000,7.2895,5.574739,1.734845,105736308000,111473678000,5737370000,3.79887,2.801449,0.479801,442615308000,476665078000,34049770000,15.902183,11.979088,2.847491,1254579000,,0,-1104679000,,0,0,0,1,0
1304,2015Q4,BANK OF MAHARASHTRA,1042188900000,1042188900000,0,83016200000,83016200000,0,40311800000,40311800000,0,39359100000,39359100000,0,3345300000,3345300000,0,7.965562,7.965562,,24439100000,24439100000,0,45.932416,45.932416,,1013526300000,1013526300000,0,55957300000,55957300000,0,5.521051,5.521051,,57153000000,57153000000,0,5.483939,5.483939,,140169200000,140169200000,0,13.4495,13.4495,,,,,,,,0,0,1,0
1305,2015Q4,BHARATIYA MAHILA BANK LTD.,4888448000,4888448000,0,10017000,10017000,0,10017000,10017000,0,0,0,0,0,0,0,0.204912,0.204912,,0,0,0,0,0,,4888448000,4888448000,0,10017000,10017000,0,0.204912,0.204912,,0,0,0,0,0,,10017000,10017000,0,0.204912,0.204912,,,,,,,,0,0,1,0
1306,2015Q4,CANARA BANK,3126446192000,3394105598000,267659406000,179686562000,198134362000,18447800000,77818618000,91630318000,13811700000,101867944000,106504044000,4636100000,0,0,0,5.74731,5.837602,6.892267,66831100000,68278000000,1446900000,56.447592,53.661537,19.699882,3053047689000,3319148499000,266100810000,112400168000,129401068000,17000900000,3.681573,3.898622,6.388894,206081000000,208314600000,2233600000,6.591542,6.13754,0.834493,385767562000,406448962000,20681400000,12.338852,11.975142,7.72676,1514718000,,,25670000,,,0,0,1,0
